Date,Open,High,Low,Close,Adj Close,Volume
30-08-2022,458.649994,472.399994,457.100006,471.100006,469.636292,14421066
29-08-2022,451,456.8999939,450.1499939,453.3500061,450.5510559,11647725
26-08-2022,465,470.450012,463.950012,465.049988,463.605072,11252560
25-08-2022,466,468.7999878,457.3999939,459.2000122,456.3649902,11255809
24-08-2022,459,464.8999939,457.7000122,463.2000122,460.340271,12214113
23-08-2022,449,462.100006,447.600006,460.450012,459.019379,17779238
22-08-2022,468.5,468.9500122,452.5499878,454.6000061,451.7933655,15050653
19-08-2022,486.75,488.100006,468.100006,471,469.536591,16636593
18-08-2022,484,486.799988,479.25,484.799988,483.293701,12070974
17-08-2022,490.8999939,494.3999939,484.2000122,485.3999939,482.4031982,15948755
16-08-2022,479.6000061,491.3999939,478.2000122,489.8500061,486.8257141,16796376
12-08-2022,421,421.3999939,415.3500061,417.2000122,414.6242676,9539923
09-08-2022,452.4500122,452.5499878,440,442.2000122,439.4699097,19336014
08-08-2022,466,471.8999939,464.4500122,468.25,465.3590698,10561754
07-08-2022,436.25,443.8500061,429.2999878,441.5499878,438.8239136,23730027
06-08-2022,438.7000122,440.3999939,432,435.6499939,432.9603271,12844475
04-08-2022,450,456.25,449.700012,452.049988,450.645477,16315704
03-08-2022,390.5,395.4500122,376.3500061,391.75,389.3313904,55543383
02-08-2022,498,498.5,479.149994,492.75,491.219025,23378623
29-07-2022,445.1499939,452.7000122,445.1499939,449.6000061,446.8242188,16004096
28-07-2022,440.25,449.25,427.3999939,442.25,439.5195923,36380444
27-07-2022,441.149994,445,436.100006,444.049988,442.670319,10081023
26-07-2022,448.700012,448.700012,439.75,441.149994,439.779327,11563528
25-07-2022,456,457.600006,446.299988,449.549988,448.153229,12505062
22-07-2022,456.6000061,459.9500122,452.2999878,454.8999939,452.0914917,10340910
21-07-2022,452.9500122,455.5,450.1000061,454.8500061,452.0418091,10931800
20-07-2022,454.350006,460.75,451.75,453.450012,452.041138,17154184
19-07-2022,446.75,451.8500061,444.4500122,449.0499878,446.2776184,11553440
18-07-2022,443.950012,453.799988,443.200012,450.899994,449.499054,21185764
15-07-2022,430.649994,441.75,429.700012,440.200012,438.832306,15774084
14-07-2022,428,431.25,423.299988,428.049988,426.720032,10744547
13-07-2022,432.700012,435.850006,425.649994,427.100006,425.77301,10181698
12-07-2022,428,428,419.1000061,420.1000061,417.5063477,12133315
11-07-2022,428.25,437.5,428.25,435,433.648438,15058076
10-07-2022,413.399994,414,408.700012,412.149994,410.869446,10670854
09-07-2022,453.2000122,456.5,443.6499939,445.8500061,443.0973816,20764508
07-07-2022,419.8999939,432.9500122,419.2999878,430.8500061,428.1900024,17616800
06-07-2022,432.5,438.2000122,429.1000061,435.8500061,433.1591187,11153869
04-07-2022,456.5,459.1000061,448.5,449.5,446.724823,19950241
03-07-2022,401.75,401.75,387.5,394,391.5675049,44836205
02-07-2022,502.8999939,504.3500061,492.5,494.6000061,491.5464172,13392910
01-07-2022,490.049988,495.5,483.75,490.600006,489.075714,15532165
30-06-2022,418.2999878,424,410,411.7999878,409.2575684,20121916
29-06-2022,412.0499878,419.8999939,411.5499878,416.9500122,414.3757935,13104313
28-06-2022,411.299988,418.200012,409.149994,417.100006,415.804077,13238339
27-06-2022,417.549988,419.450012,412.350006,414.5,413.212158,12018949
24-06-2022,410,412.850006,406.149994,409.299988,408.02829,14806456
23-06-2022,396.2999878,409.8999939,394.5499878,407.2000122,404.6860046,26514004
22-06-2022,396.399994,397,390.5,393.100006,391.878632,12426604
21-06-2022,389,399,387,397.6000061,395.1452637,14743366
20-06-2022,390.549988,392.950012,376.649994,382.700012,381.510956,17049013
17-06-2022,387.950012,394.450012,382.649994,388.950012,387.741547,24824899
16-06-2022,420,420.8999939,390.1000061,392.9500122,390.5239868,22261032
15-06-2022,410,416.399994,407.450012,414.100006,412.813385,15192826
14-06-2022,403,411.850006,397.700012,405.149994,403.891174,19626627
13-06-2022,414.899994,418.149994,405.600006,406.700012,405.436401,17442641
12-06-2022,428.799988,431.350006,425.350006,427.100006,425.77301,8461831
10-06-2022,409.6000061,417.6499939,409.5,414.1000061,411.543396,12771199
09-06-2022,462.7000122,463.7000122,456.6000061,457.75,454.9238892,9805875
07-06-2022,414,417.299988,410.649994,416.350006,415.056396,12196920
06-06-2022,427.899994,433.950012,424.600006,432.350006,431.006683,11896105
05-06-2022,418.850006,420.200012,407,408.549988,407.280609,25142225
04-06-2022,455.899994,462.700012,452.600006,456.149994,454.732727,24974477
01-06-2022,481.5,492.950012,477.100006,488.850006,487.331146,16563230
31-05-2022,443.950012,449.5,440.399994,443.549988,442.171875,22308219
30-05-2022,437,445.2000122,436,442.3999939,439.6686707,18500266
27-05-2022,426.049988,433.25,425.200012,429.600006,428.265228,16867431
26-05-2022,422,422.6499939,405,420.6499939,418.052948,17712299
25-05-2022,428.450012,429,413.450012,417,415.704376,13540006
24-05-2022,423.8999939,427.5,416,425.75,423.12146,14525617
23-05-2022,421.6499939,431.1499939,419.5499878,421.4500122,418.8480225,16345308
20-05-2022,410,421.399994,410,418,416.701263,23504236
19-05-2022,400,406.7999878,396.2000122,398.6499939,396.1887817,17706724
18-05-2022,424,427.3500061,414.0499878,415.1499939,412.5868835,20490516
17-05-2022,408.399994,425.649994,405,424.149994,422.832153,24651585
16-05-2022,411.8999939,411.8999939,396.25,405.3500061,402.8474121,24938704
13-05-2022,387,419.3500061,387,404.2999878,401.803894,71425747
12-05-2022,435.5,437.5,427.7999878,428.75,426.1029663,12857807
09-05-2022,459.75,463.950012,457,459,457.573883,9378108
08-05-2022,468.8999939,472.8999939,464,465.25,462.3776245,11917799
07-05-2022,415,418.7999878,410.2000122,412,409.4563599,16771012
05-05-2022,429,434,423.700012,426.299988,424.975464,12240729
04-05-2022,450,461.8999939,448.2999878,458.0499878,455.2220459,28530470
01-05-2022,486.9500122,492.75,483.5499878,489.75,486.7263184,15420105
29-04-2022,440.200012,447.75,436,437.600006,436.240387,21991752
28-04-2022,434.7999878,439.2000122,430.7999878,436.0499878,433.3578796,13875650
27-04-2022,429.25,432.950012,425.100006,430.25,428.913208,13701069
26-04-2022,433.8999939,437.4500122,431.6000061,434.8999939,432.2149963,13577513
25-04-2022,432.75,436,423.149994,425.149994,423.829041,14729009
22-04-2022,442.049988,447.25,438,438.850006,437.486481,14362036
21-04-2022,444.5,449.3500061,441.0499878,448.0499878,445.283783,14124872
20-04-2022,431,441.7000122,428.25,440.5499878,437.8300781,19639290
19-04-2022,436.75,440.25,417,424.9500122,422.326416,12669041
18-04-2022,430,436.350006,423.649994,433.799988,432.452179,15298361
13-04-2022,441.7999878,442.8500061,430.1000061,431.0499878,428.3887329,16817981
11-04-2022,418.2000122,426,416.8999939,425.3500061,422.723938,12277023
10-04-2022,406,408.950012,402.899994,407.899994,406.632629,12761425
08-04-2022,473.149994,473.950012,456.450012,468.899994,467.443115,18540405
07-04-2022,411.5499878,414.8999939,405,408.4500122,405.9282837,11525133
05-04-2022,437.9500122,440.6000061,420.7000122,423.5,420.8853455,14934742
04-04-2022,444.3999939,449.5,441.2999878,446.75,443.9918213,18657201
03-04-2022,431.850006,431.850006,414.75,417.25,415.953613,38765185
02-04-2022,503.7999878,507.7999878,499,500.6000061,497.5093689,12663199
01-04-2022,496.7999878,499,484.0499878,489.6000061,486.5772705,24100985
31-03-2022,436,438.299988,432.600006,433.75,432.402344,14248045
30-03-2022,438.4500122,442.5,434.25,435.6499939,432.9603271,18149488
29-03-2022,436,439.350006,431.399994,433.700012,432.352509,18710736
28-03-2022,432,434.9500122,426.5,432.7000122,430.028595,16757901
25-03-2022,437,437,427.649994,432.100006,430.757477,15104414
24-03-2022,430,435.3999939,427.5499878,433.2000122,430.5254822,17109723
23-03-2022,443.5,447,434.6000061,435.7999878,433.1094055,25466395
22-03-2022,428.1000061,441.4500122,421.2000122,440.3500061,437.6313477,30441493
21-03-2022,435.5,436.2999878,427.1000061,427.9500122,425.3078918,18270995
17-03-2022,432,435.700012,429.549988,433.799988,432.452179,26704541
16-03-2022,427.0499878,428.5499878,420.7000122,424.8999939,422.2767334,27191170
15-03-2022,409.8500061,424.2000122,408,413.6499939,411.0961609,47706136
14-03-2022,418.75,419,404,411.700012,410.420868,40721277
11-03-2022,419.3999939,423.2999878,414.5,416.25,413.6801147,10987519
10-03-2022,405.5,406.5499878,395.5,397.6499939,395.1949463,20332430
08-03-2022,475,476.25,459.6000061,467.7999878,464.9118347,19125906
06-03-2022,444.8999939,445.0499878,430.5,431.8999939,429.23349,12780122
03-03-2022,458.5,458.5,435,437.100006,435.741943,29599672
02-03-2022,509.100006,514.299988,502.850006,504.5,502.932526,15249245
01-03-2022,493.5,500.850006,492,497.600006,496.053955,32748423
28-02-2022,445,457.350006,440.450012,454.049988,452.639252,34475468
25-02-2022,444.8500061,465.7000122,441.6000061,459.75,456.9115601,48876182
24-02-2022,455.9500122,461.5499878,405.4500122,427.9500122,425.3078918,57265685
23-02-2022,481.75,485.3999939,475.2999878,477,474.0550537,17703998
22-02-2022,480.549988,486.299988,471.450012,478.25,476.764069,27957544
21-02-2022,490.1499939,500.3999939,486.1000061,494.4500122,491.3973389,22592161
18-02-2022,498,502.649994,491.5,493.149994,491.617767,15476803
17-02-2022,505.899994,511.5,498.299988,499.950012,498.396667,27943077
16-02-2022,504,507.899994,496.600006,498.450012,496.901337,20176993
15-02-2022,476.149994,505.5,467.299988,504,502.434052,30623088
14-02-2022,487,488.5,468.7999878,471.4500122,468.5393066,22157389
12-02-2022,439,441.149994,435,435.399994,434.047211,8352658
11-02-2022,423.049988,425.100006,420.149994,422.149994,420.838379,12433578
09-02-2022,470.8500061,471.7999878,460.1499939,461.75,458.8992004,10806707
08-02-2022,478.899994,479.899994,469.25,476.25,474.770294,19065689
06-02-2022,445,445.600006,435.649994,439.149994,437.785553,12742438
05-02-2022,437.950012,442.950012,428.5,432.850006,431.505127,18945234
03-02-2022,452.950012,454.25,444.549988,447.600006,446.20932,25791134
02-02-2022,508.6000061,514.4500122,505.1499939,506.3999939,503.2735291,14311040
31-01-2022,505,520,498.200012,517.75,516.141357,27306578
28-01-2022,500.5,509.350006,495.299988,497.299988,495.754883,21784640
27-01-2022,480.75,502.700012,476.600006,494.399994,492.863892,26676094
25-01-2022,473.799988,492.5,467.649994,490.549988,489.025848,22565698
24-01-2022,499.700012,504.299988,473.350006,478.450012,476.96347,25228959
21-01-2022,510.3999939,513.8499756,494.25,501.8500061,498.7516174,17946821
20-01-2022,519.9500122,523.2000122,512,515.7000122,512.5161133,18364451
19-01-2022,510,522.200012,504.799988,520.849976,519.231689,21799071
18-01-2022,527.9000244,528.5,507.1499939,510.7999878,507.6463623,19353195
17-01-2022,514.799988,526.900024,512,525,523.368835,27942414
14-01-2022,509,515.4000244,505.6499939,509.8999939,506.7519226,12655602
13-01-2022,504,513.799988,494.799988,511.950012,510.359375,27572553
12-01-2022,443,443.600006,436.850006,438.25,436.888367,8909310
11-01-2022,414.8999939,422.3999939,412.7999878,421.3500061,418.7486267,17324893
09-01-2022,462.5,474.399994,462.149994,466.899994,465.449341,13385159
08-01-2022,451.9500122,481,451.0499878,479.2000122,476.2414856,43084536
07-01-2022,410.6499939,414.6000061,402.2999878,412.7000122,410.1520691,14725989
06-01-2022,445.100006,446,439.600006,444.600006,443.218628,11930669
04-01-2022,434,442.25,430.8500061,441.1499939,438.4263611,19380324
02-01-2022,508,514.75,493,504.2999878,501.1864929,48030231
31-12-2021,472.7000122,483.6000061,471.8500061,482.3999939,479.4217224,15541446
30-12-2021,472.5499878,476.3999939,468.6000061,470.3999939,467.4957886,11923961
29-12-2021,478.75,481.6000061,474.25,476,473.0612183,10263884
28-12-2021,475.2000122,482.7999878,472.6499939,480.2000122,477.235321,22860916
27-12-2021,465.7000122,472.4500122,460.1000061,471.1499939,468.2411804,12557565
24-12-2021,474.899994,474.899994,460,467.600006,466.147156,15487368
23-12-2021,476,478,470.9500122,472.3500061,469.4337769,12116814
22-12-2021,458.1499939,472.1499939,458.1499939,470.5,467.5951843,22730750
21-12-2021,452.1000061,460.8999939,449.8500061,453.6000061,450.79953,18838054
20-12-2021,459.8999939,460,440,447.0499878,444.289978,33007516
17-12-2021,488,488.8500061,468.2000122,470.2000122,467.2970581,27341178
16-12-2021,495,496.5,487.399994,491.950012,490.421509,13581352
15-12-2021,487.7999878,497.7000122,487.25,491.6499939,488.6145935,16263723
14-12-2021,491.950012,491.950012,483.299988,489.399994,487.879425,17722547
13-12-2021,499.4500122,506.3999939,494.2000122,495.3500061,492.2917786,21921272
11-12-2021,506.9500122,509.5499878,497.3500061,507.0499878,503.9195251,20731808
10-12-2021,423,435.7000122,413.6000061,420.8500061,418.2517395,97349265
08-12-2021,297.2999878,307.3999939,297.2999878,306,304.1107788,33652880
07-12-2021,310.799988,312,306.100006,307.450012,306.494751,32282319
05-12-2021,318.25,334.75,316.25,326,323.9873352,111584920
04-12-2021,307.8500061,307.8500061,282.8999939,286.5499878,284.7808533,105342538
03-12-2021,325.049988,326.5,314.149994,317.549988,316.563354,48360842
02-12-2021,326.399994,330.5,321.25,325.399994,324.388977,64093642
01-12-2021,227,252.399994,224.100006,237.800003,237.061157,390577839
30-11-2021,466.549988,478,455.649994,458.600006,457.17514,35471800
29-11-2021,457,470.75,443.1000061,461.4500122,458.6010742,42819150
26-11-2021,486,486.75,458,460.2000122,457.3587952,51787989
25-11-2021,490.799988,495.149994,486.5,492.75,491.219025,15336539
24-11-2021,499,501.7999878,485.2999878,488.6499939,485.6331177,20915837
23-11-2021,484.399994,499.350006,477,495.5,493.96048,27553684
22-11-2021,512.25,512.25,478.3999939,486.1000061,483.098877,40044849
18-11-2021,531.450012,534.200012,501.299988,509.700012,508.116364,47197742
17-11-2021,520.25,536.7000122,520.25,530.1500244,526.8769531,48463415
16-11-2021,506.899994,526.849976,506.200012,519.049988,517.437317,55897781
15-11-2021,506.25,514.9000244,504.5,505.4500122,502.3294373,18014977
11-11-2021,510,519,501,503.4500122,500.3417664,29256213
10-11-2021,390.1499939,420.8999939,388,415.75,413.183197,113404983
08-11-2021,295.299988,297.799988,286.450012,295.450012,294.532043,20802022
06-11-2021,346,352.8999939,344.3500061,350.75,348.5845032,36441967
05-11-2021,309.549988,320.75,308.100006,315.549988,314.56958,58472304
02-11-2021,326.4500122,331.3500061,323.3999939,325,322.9934998,55257166
01-11-2021,199.8999939,225.3999939,199.6499939,220.6499939,219.2877197,182483100
29-10-2021,482,491.6000061,467.7000122,483.7000122,480.7136841,31054342
28-10-2021,493.899994,493.899994,478.549988,481.049988,479.555359,25182748
27-10-2021,505.75,506.5499878,496,497.8999939,494.8260193,30361263
26-10-2021,483.5,510,483.25,508.649994,507.069611,58027770
25-10-2021,493.899994,496,473.25,479.899994,478.408936,33107841
22-10-2021,509.899994,510.700012,487.399994,490.899994,489.374756,42742785
21-10-2021,491.75,510.399994,485.75,508,506.421631,52608672
20-10-2021,481.7999878,497,471.25,486.8999939,483.8939209,55444814
19-10-2021,512.4500122,517.4000244,476.0499878,481.8999939,478.9247742,57428637
18-10-2021,507,525,503.6000061,509.6000061,506.4537964,72322623
14-10-2021,530,530,492,497.600006,496.053955,103630901
13-10-2021,462.8999939,523.8499756,462.8999939,506.8999939,503.7704468,197949387
12-10-2021,487.75,496.799988,486.549988,494.450012,492.913757,14567815
11-10-2021,506.25,515.9500122,500.2000122,510.75,507.5966797,26615777
08-10-2021,297.899994,300.200012,291,294.200012,293.285919,15173990
06-10-2021,345.2000122,347.8500061,342.3999939,344.75,342.6215515,24351860
05-10-2021,304.5,315.700012,304,314.850006,313.871765,53260388
03-10-2021,319.5,324.450012,316.700012,321.450012,320.451263,58643853
02-10-2021,326,332.649994,319.5,328.899994,327.878113,93466949
30-09-2021,331.25,337.899994,329.100006,333.350006,332.31427,30268517
29-09-2021,325,333,324,330.25,328.2110596,19740150
28-09-2021,334,336,324.5,329.2999878,327.2669373,28497009
27-09-2021,323.149994,333.600006,323.149994,331.649994,330.619568,56305136
24-09-2021,325.1000061,326.9500122,316.0499878,317.9500122,315.9869995,28901243
23-09-2021,313.2000122,324,313.2000122,321.5,319.5151062,52701665
22-09-2021,303.1499939,313.7999878,303,310.1000061,308.1854858,29545253
21-09-2021,298.6000061,302.7000122,293.1000061,301.9500122,300.0857849,19439330
20-09-2021,304.8999939,310.25,297.2999878,298.9500122,297.1043396,19632688
17-09-2021,312,315.3500061,306,308.6000061,306.6947327,24972069
16-09-2021,313.3999939,315,307.6499939,311.6499939,309.7259216,26249369
15-09-2021,306.1000061,313,306.1000061,311.9500122,310.0240479,26808872
14-09-2021,302.25,307.2000122,302.2000122,306.1000061,304.2101746,23234649
13-09-2021,299,302,295.5,301.200012,300.264191,16339860
12-09-2021,498,498.5,489.5499878,493.9500122,490.9004211,16951593
11-09-2021,505,520.6500244,503.5,509.6499939,506.503479,50458762
09-09-2021,294,303.5,293.5499878,298.9500122,297.1043396,34020970
08-09-2021,300.75,304.200012,296.049988,298.100006,297.173798,16985859
07-09-2021,305.799988,308.850006,301.850006,306.299988,305.348297,48807214
06-09-2021,356.200012,358.899994,339.75,343.350006,342.283203,59334814
04-09-2021,313.200012,325,312.5,318.200012,317.211365,75462572
03-09-2021,325,328.3500061,309.6000061,315.2000122,313.2539978,74702208
02-09-2021,337,338.5,322.2000122,325.0499878,323.0431519,105981081
31-08-2021,291.75,291.950012,286.100006,287.299988,286.407349,36951003
30-08-2021,290.1000061,293.5,289.8999939,291.9500122,290.147522,17217097
27-08-2021,282.899994,286.799988,281.700012,285.75,284.862183,13477390
26-08-2021,284.8500061,287.3500061,281.6499939,284.2999878,282.5447388,17864053
25-08-2021,282.7999878,289.2000122,282.4500122,284.3999939,282.6441345,31538128
24-08-2021,278.5,281.5,268.450012,279.799988,278.930634,37589121
23-08-2021,287.2000122,288.2999878,275,276.9500122,275.2401733,24498294
20-08-2021,289.5,290.7000122,281,283.1000061,281.3521729,32578752
18-08-2021,296.899994,297.75,292.600006,293.350006,292.438568,18004320
17-08-2021,302.799988,302.799988,292.799988,297.700012,296.775055,25539214
16-08-2021,305.950012,307.850006,303.049988,303.700012,302.756409,14348786
13-08-2021,308.799988,311.5,303.049988,307.25,306.29538,34922863
12-08-2021,484.5,495.950012,483.5,493.899994,492.365448,20581817
11-08-2021,493.899994,504.850006,490.25,501.399994,499.842133,31736426
10-08-2021,385.899994,397.549988,380,382.950012,381.760193,93728117
09-08-2021,293.5,298.799988,291.600006,295.25,294.332642,14920479
07-08-2021,314.799988,314.799988,305,306.350006,305.398163,87360324
06-08-2021,346.25,356.649994,337.5,352.75,351.653992,44104954
04-08-2021,307.8999939,319.7999878,307.5,313.9500122,312.0117188,62459774
03-08-2021,331.75,331.75,318.7999878,321.25,319.2666321,81925952
02-08-2021,318.75,339.25,318,335.950012,334.906219,102123614
01-08-2021,198.75,201.5,197.1000061,198.1499939,196.9266357,53991568
30-07-2021,294,300,293.25,293.950012,293.036713,30589609
29-07-2021,287.549988,295.399994,287.549988,292.899994,291.98996,57733359
28-07-2021,290,290.8999939,283.6000061,284.4500122,282.6938477,36139725
27-07-2021,293,297.649994,288.600006,291.399994,290.494598,55132877
26-07-2021,295,297,291,293.149994,292.239166,27502360
23-07-2021,300.5,301.899994,295,295.549988,294.631714,33435130
22-07-2021,305.5,307.450012,301.049988,302.549988,301.609955,21338361
20-07-2021,307,308,301.049988,302.149994,301.211212,27672567
19-07-2021,308.950012,310.299988,306,308.850006,307.890411,21346348
16-07-2021,311.100006,315.450012,310.5,311.25,310.282928,25148606
15-07-2021,310.5,312.8500061,307.6000061,310.25,308.3345337,23617599
14-07-2021,310,313.2999878,308.6499939,309.5499878,307.6388855,21863250
13-07-2021,310,312.25,308.1499939,310.9500122,309.0302429,25736308
12-07-2021,476.850006,484.899994,471,481.799988,480.30304,21280797
10-07-2021,341.1000061,383,339.25,376.5,374.1755066,163238084
09-07-2021,297.350006,297.799988,290.899994,294.600006,293.684692,14325904
07-07-2021,316,319.1000061,306.25,317.1000061,315.1422729,112183313
06-07-2021,339.75,351,339.75,345.5,343.3669128,64986814
05-07-2021,303,305.9500122,300.5,302.75,300.8808594,41591323
04-07-2021,306.75,310.649994,305.100006,307.799988,306.843658,39073986
01-07-2021,197,200.350006,195.100006,196.75,196.138702,66024848
30-06-2021,342,345.350006,338.850006,339.600006,338.544861,18277841
29-06-2021,342.649994,346.5,339.600006,341.549988,340.4888,22462297
28-06-2021,340.799988,345,337.549988,342.799988,341.734894,17843975
25-06-2021,335.899994,342.799988,335.899994,339.649994,338.594696,22426352
24-06-2021,335,337.399994,333.350006,334.649994,333.610229,15580223
23-06-2021,341,343.25,334.299988,335.25,334.208374,25741628
22-06-2021,337.100006,344.299988,336.149994,337.899994,336.850128,26708459
21-06-2021,330.8999939,335.7999878,326.2000122,334.2999878,332.2360535,29123887
18-06-2021,345.649994,346.899994,329,337.399994,336.351685,49440514
17-06-2021,348.399994,352.899994,342.25,345.649994,344.57605,29236974
16-06-2021,350.100006,356,348.100006,349.350006,348.264557,27550588
15-06-2021,355.75,360.75,351.5,352.7000122,350.5224609,35526159
14-06-2021,350.049988,357.899994,341.100006,355.950012,354.844086,38482142
12-06-2021,480.1000061,480.8999939,466,467.2000122,464.3155823,17473075
10-06-2021,347,348.700012,335,336.049988,335.00589,25272592
09-06-2021,297.5,298.9500122,296,297.4500122,295.6135864,16622865
08-06-2021,300.0499878,303.3999939,297.6499939,300.0499878,298.1975098,16001898
07-06-2021,348,358.2000122,311.5,316.8999939,314.9434814,164083830
05-06-2021,291.5,302,290.2999878,301.25,299.3901367,45032502
04-06-2021,306.1499939,313.7999878,304.7999878,307.75,305.8500061,63031783
01-06-2021,194.449997,197.600006,190.649994,195.399994,194.792877,75621947
31-05-2021,318.700012,319.75,312.100006,318.75,317.759644,30917309
28-05-2021,322.649994,324.5,316.5,318.75,317.759644,26618815
27-05-2021,317.049988,323.450012,316.549988,318.600006,317.610107,49484106
26-05-2021,316.1000061,320,314.7999878,315.5,313.5521545,28639717
25-05-2021,315.5499878,319,313.8500061,315.25,313.3036804,37382263
24-05-2021,314.75,315.7999878,310.2000122,311.8500061,309.9246826,31963997
21-05-2021,312,315.7000122,309.5,313.1000061,311.1669617,40358753
20-05-2021,316,316.600006,306.100006,307.700012,306.743988,54043899
19-05-2021,313,322.950012,312.100006,314.450012,313.473022,119407026
18-05-2021,325.9500122,336.6499939,324,332.4500122,330.3974915,86153088
17-05-2021,315.399994,323.850006,311.399994,321.100006,320.102356,51162423
14-05-2021,329.350006,329.5,310,312.25,311.279846,81305325
10-05-2021,340.4500122,351.5,338.8500061,344.9500122,342.8203125,31861985
08-05-2021,295.5,300.899994,292.75,299.700012,298.768829,20704901
07-05-2021,347.0499878,350.1000061,344,346.1000061,343.9632263,18399524
05-05-2021,293.5,293.8999939,288.5,291.5,289.7003174,29350536
04-05-2021,306.799988,311.700012,297.200012,305.049988,304.102203,66178755
03-05-2021,333,337.850006,319.700012,325.149994,324.13974,86738909
02-05-2021,327.6000061,330,312.6000061,315.8999939,313.9496765,103512235
01-05-2021,187.1000061,193.8999939,185.0500031,193.1999969,192.0072021,75752593
30-04-2021,298.200012,301.299988,292.549988,293.850006,292.937012,36121668
29-04-2021,308.8999939,310,301.25,301.8999939,300.0360718,36647292
28-04-2021,303.5,309.5,303,305.8999939,304.0113831,44668126
27-04-2021,295.700012,302.5,295.100006,301.5,300.563232,35040532
26-04-2021,297,299,294.600006,295.399994,294.482178,30583139
23-04-2021,291,300,290.5,294,293.086548,58158986
22-04-2021,294,302.5,292.200012,294.549988,293.634827,61022978
20-04-2021,307.7000122,308.1499939,294.2000122,298.0499878,296.2098389,56740291
19-04-2021,295,304.5,292.7999878,301.3999939,299.5391846,65791784
16-04-2021,302,315,300.149994,310,309.036835,75330709
15-04-2021,303,307.549988,296.5,303.5,302.557007,75262749
13-04-2021,287.25,304.549988,280.549988,302.850006,301.909058,116874853
11-04-2021,489.7999878,493.5499878,488,489.7000122,486.6766357,5531940
10-04-2021,336.7999878,343.25,335.1499939,342,339.8885498,29553072
08-04-2021,304.75,306.450012,297.200012,298.149994,297.223633,26186248
06-04-2021,325.1499939,336.8999939,324.25,334.9500122,332.8820801,41278749
05-04-2021,296.3500061,299.75,288.0499878,289.4500122,287.6629944,38640006
03-04-2021,339,345.399994,337.299988,339.200012,338.146118,59863169
02-04-2021,329,334.5,322.4500122,326.1499939,324.1363525,121033002
01-04-2021,191.8000031,193,188.75,191.3000031,190.118927,63980597
31-03-2021,299,307.5,297.5,301.799988,300.862305,58569012
30-03-2021,300.5,301.2999878,292.7000122,297.0499878,295.2160339,45257233
26-03-2021,290.5,301.3999939,290.5,296.3999939,294.5700378,80924011
25-03-2021,294,294,282.25,285.549988,284.662781,84528317
24-03-2021,303.5499878,305,293.2000122,294.4500122,292.6321106,61523819
23-03-2021,305,312.25,304,307.399994,306.444885,60240483
22-03-2021,306.4500122,307.5,300.1000061,303.0499878,301.1789856,56385019
19-03-2021,303.5,311,290.2000122,308.9500122,307.0426025,109932681
18-03-2021,311,316.600006,299.75,307,306.046143,73731921
17-03-2021,318.6000061,320,304,305.7999878,303.9120178,47262481
16-03-2021,321,321.899994,315.100006,319.950012,318.955933,39267404
15-03-2021,320,320.3999939,310.0499878,318.5499878,316.5832825,45081385
12-03-2021,480,484.7000122,477.2999878,480.1000061,477.1359253,20948900
11-03-2021,483.7999878,495,481.6000061,484.8999939,481.9062805,22950198
09-03-2021,292.5,296.450012,292,295.549988,294.631714,16594135
08-03-2021,298.5,304.5,297.7000122,303.7000122,301.8250122,31063992
06-03-2021,325.299988,327.700012,323.649994,325.649994,324.638184,21408371
05-03-2021,289.2999878,294.75,285,293,291.1910706,35376618
03-03-2021,348.6499939,357,346.5,348.5,346.3483887,92006451
02-03-2021,339.200012,341.899994,326.200012,331,329.971588,224190114
26-02-2021,323,332.950012,318.850006,322.950012,321.946594,91901339
25-02-2021,325.3500061,334.7000122,323.25,333.1499939,331.0931702,64514912
24-02-2021,325,330,316.5,321.6499939,319.6641846,50821757
23-02-2021,308.5,328.899994,308.5,324,322.993317,133310157
22-02-2021,312.450012,313.899994,302.149994,304.5,303.553925,57723298
19-02-2021,321.9500122,321.9500122,301.3999939,311.8500061,309.9246826,80274683
18-02-2021,331.5,331.75,321.1000061,323.8500061,321.8506165,49204247
17-02-2021,326.899994,334.25,325.450012,330.149994,329.124207,52150941
16-02-2021,335.450012,337.899994,327.5,329.200012,328.177185,65943843
15-02-2021,329.899994,335.799988,324,333.350006,332.31427,78680452
12-02-2021,479.3999939,480.4500122,471.7000122,479.1000061,476.1421204,21012008
11-02-2021,506.5,510,486.5,487.850006,486.334259,51580720
09-02-2021,295.25,296.2999878,291.7000122,293.1499939,291.3401184,14907001
08-02-2021,299.149994,299.399994,295.600006,296.850006,295.927704,19273390
07-02-2021,345.299988,345.549988,340.5,344.899994,343.8284,18304387
06-02-2021,315.9500122,324.3999939,315.6000061,323,321.0058289,26323777
03-02-2021,331.1000061,347.2000122,326.4500122,345.75,343.615387,127708761
02-02-2021,293.600006,328.850006,290.399994,322,320.999542,251965965
29-01-2021,273,278.799988,260.600006,262.700012,261.883789,138442348
28-01-2021,260.049988,273.399994,259.049988,266.799988,265.971039,129156876
27-01-2021,274.899994,275,265.700012,267.5,266.668884,126586833
25-01-2021,296.8999939,299.5,277.3500061,279.1499939,277.4265747,164346913
22-01-2021,295.9500122,306.8999939,278.3500061,289.3500061,287.5635986,316008609
21-01-2021,281,299,280,290.6000061,288.8058777,283614463
20-01-2021,260,277.5,258.850006,274.899994,274.045868,205145151
19-01-2021,251.5,261.7000122,251.3000031,258.6499939,257.0531311,136861059
